Database Name	OperettaCLS
Database Link	http://10.20.176.50/ODA/OdaService.asmx
Evaluation Signature	a6eb2022-6dd0-42b1-9614-13daf2a76c2d
Plate Name	20191212_CellCharacterisationX8_Hypoxia
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - Valid Cells

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Valid Cells - Nucleus Area [µm²]	Valid Cells - Nucleus Roundness	Valid Cells - Nucleus Ratio Width to Length	Valid Cells - Intensity Nuclei Mean	Valid Cells - Intensity Nuclei Sum	Valid Cells - Intensity Nuclei CV [%]	Valid Cells - Intensity Pax8 Mean	Valid Cells - Intensity Pax8 Sum	Valid Cells - Intensity Pax8 CV [%]	Valid Cells - Nuclei Selected	Valid Cells - Number of Micronuclei Candiates	Valid Cells - Number of Micronuclei- per Cell 	Valid Cells - Object No in Nuclei	Valid Cells - Valid with MN	Valid Cells - Nucleus Area [µm²]- Mean per Cell 	Valid Cells - Nucleus Roundness- Mean per Cell 	Valid Cells - Intensity Nuclei Mean- Mean per Cell 	Valid Cells - Intensity Nuclei Sum- Mean per Cell 	Valid Cells - Intensity Pax8 Mean- Mean per Cell 	Valid Cells - Intensity Pax8 Sum- Mean per Cell 	Valid Cells - Total Spot Area- Mean per Cell 	Valid Cells - Number of Centrosomes- per Cell - Mean per Cell 	Valid Cells - Valid cell with 2 or more Centrosomes	Valid Cells - Valid cells with MN and CA	
4	1	0	5	17	976	1372	[753,1104,1310,1626]	1014.4	-1668.76	Hypoxia		CIOV4		371.451	0.934645	0.686458	3204.23	133027000	20.6153	210.195	8726470	11.4314	1	0	0	18	0	371.451	0.934645	3204.23	133027000	210.195	8726470	349	1	0	0	
4	1	0	5	18	1591	1458	[1397,1302,1859,1627]	1074.15	-1675.18	Hypoxia		CIOV4		193.393	0.955138	0.736684	2389.93	51658300	17.4254	223.597	4833060	13.6083	1	0	0	19	0	193.393	0.955138	2389.93	51658300	223.597	4833060	1198	4	1	0	
4	1	0	5	19	604	1386	[480,1248,752,1568]	982.59	-1671.45	Hypoxia		CIOV4		177.208	0.83652	0.722343	3143.28	62255900	33.5373	205.896	4077980	11.5702	1	0	0	20	0	177.208	0.83652	3143.28	62255900	205.896	4077980	0	0	0	0	
4	1	0	5	20	502	1557	[346,1324,772,1715]	971.79	-1684.77	Hypoxia		CIOV4		303.694	0.898149	0.702986	2835.62	96249500	24.9976	221.194	7507980	11.3665	1	0	0	21	0	303.694	0.898149	2835.62	96249500	221.194	7507980	327	1	0	0	
4	1	0	5	21	1873	1450	[1673,1277,2063,1670]	1098.42	-1676.73	Hypoxia		CIOV4		200.005	0.873488	0.620444	2466.33	55132300	22.6523	232.092	5188200	13.3653	1	0	0	22	0	200.005	0.873488	2466.33	55132300	232.092	5188200	0	0	0	0	
4	1	0	5	22	238	1424	[100,1268,403,1712]	946.57	-1676.29	Hypoxia		CIOV4		259.889	0.824033	0.770169	2970.02	86270300	24.9812	232.749	6760660	11.3523	1	2	2	23	1	259.889	0.824033	2970.02	86270300	232.749	6760660	614	2	1	1	
4	1	0	5	23	2006	1602	[1728,1371,2143,1771]	1109.05	-1689.57	Hypoxia		CIOV4		186.334	0.76069	0.414764	2038.85	42461100	24.7181	223.421	4652960	14.0941	1	0	0	24	0	186.334	0.76069	2038.85	42461100	223.421	4652960	0	0	0	0	
4	1	0	5	24	1210	1545	[869,1424,1345,1676]	1033.07	-1685.56	Hypoxia		CIOV4		186.092	0.821442	0.564246	3155.87	65638900	28.1932	227.531	4732420	13.76	1	0	0	25	0	186.092	0.821442	3155.87	65638900	227.531	4732420	0	0	0	0	
4	1	0	5	25	136	1672	[1,1407,375,1834]	936.44	-1694.53	Hypoxia		CIOV4		259.575	0.937352	0.711879	3227.5	93636100	26.3457	230.401	6684400	12.2055	1	0	0	26	0	259.575	0.937352	3227.5	93636100	230.401	6684400	617	2	1	0	
4	1	0	5	26	1112	1742	[899,1626,1332,1859]	1029.19	-1700.76	Hypoxia		CIOV4		87.566	0.841151	0.483831	3244.01	31749100	27.3023	227.971	2231150	13.3197	1	0	0	27	0	87.566	0.841151	3244.01	31749100	227.971	2231150	0	0	0	0	
4	1	0	5	27	2050	1808	[1933,1629,2158,2025]	1118.88	-1710.7	Hypoxia		CIOV4		170.488	0.839813	0.625386	1558.03	29688200	19.1018	226.038	4307160	12.6993	0	0	0	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	5	28	876	1778	[672,1632,1119,2037]	1008.66	-1710.52	Hypoxia		CIOV4		195.335	0.964844	0.757262	3499.45	76400000	18.4066	221.44	4834480	11.327	1	0	0	29	0	195.335	0.964844	3499.45	76400000	221.44	4834480	449	2	1	0	
4	1	0	5	29	293	1884	[18,1700,443,2026]	950.84	-1714.82	Hypoxia		CIOV4		204.237	0.946082	0.632856	3285.78	75004400	16.7888	224.299	5120070	10.1113	1	0	0	30	0	204.237	0.946082	3285.78	75004400	224.299	5120070	0	0	0	0	
4	1	0	5	30	545	1839	[414,1680,680,2053]	973.87	-1713.12	Hypoxia		CIOV4		216.074	0.989209	0.864269	2673.72	64570400	20.527	219.971	5312290	10.4777	1	0	0	31	0	216.074	0.989209	2673.72	64570400	219.971	5312290	928	3	1	0	
4	1	0	5	31	1334	1877	[1091,1686,1531,2087]	1048.05	-1718.36	Hypoxia		CIOV4		324.407	0.907078	0.74922	3031.75	109925000	23.608	221.226	8021210	11.7801	1	0	0	32	0	324.407	0.907078	3031.75	109925000	221.226	8021210	344	1	0	0	
4	1	0	5	32	816	2018	[640,1792,1019,2158]	998.89	-1728.34	Hypoxia		CIOV4		256.372	0.979582	0.796037	3346.3	95885000	23.4009	209.419	6000700	11.4807	1	0	0	33	0	256.372	0.979582	3346.3	95885000	209.419	6000700	629	2	1	0	
4	1	0	5	33	129	2030	[1,1842,292,2158]	933.9	-1729.14	Hypoxia		CIOV4		218.544	0.923842	0.810475	2333.59	57000200	28.7514	193.23	4719830	10.0522	0	0	0	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	5	34	1947	2009	[1778,1830,2158,2158]	1108	-1730.77	Hypoxia		CIOV4		243.47	0.940448	0.848311	1551.68	42224400	23.1345	197.521	5374950	11.5325	0	0	0	35	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	5	35	387	2076	[233,1991,538,2158]	959.28	-1735.42	Hypoxia		CIOV4		169.612	0.812476	0.653602	2777.88	52660300	27.3594	228.376	4329330	9.73948	0	0	0	36	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	5	36	1099	2069	[943,1942,1225,2158]	1026.31	-1735.16	Hypoxia		CIOV4		187.73	0.846283	0.641404	1772.94	37199800	25.0247	207.813	4360340	13.0738	0	0	0	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	5	37	611	2073	[493,1973,704,2158]	980.17	-1734.76	Hypoxia		CIOV4		123.73	0.894271	0.638923	3091.13	42747200	24.4308	226.831	3136850	10.8476	0	0	0	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	5	38	1466	2102	[1189,2038,1527,2158]	1053	-1737.59	Hypoxia		CIOV4		102.696	0.754617	0.554348	2998.97	34422200	19.1597	223.534	2565720	10.9432	0	0	0	39	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	3	1	1629	181	[1358,1,2055,363]	874.38	497.49	Hypoxia		CIOV4		452.861	0.909169	0.698682	3189.87	161455000	23.5327	196.685	9955200	10.598	1	0	0	1	0	452.861	0.909169	3189.87	161455000	196.685	9955200	1121	4	1	0	
4	1	0	3	2	86	86	[1,1,209,280]	725.43	503.02	Hypoxia		CIOV4		93.8737	0.761843	0.661692	2868.45	30095800	23.9951	190.476	1998480	8.38237	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	3	3	666	182	[484,1,816,344]	780.74	497.88	Hypoxia		CIOV4		141.875	0.978773	0.862681	2856.37	45293500	17.2715	195.288	3096680	8.64649	1	0	0	3	0	141.875	0.978773	2856.37	45293500	195.288	3096680	286	1	0	0	
4	1	0	3	4	959	224	[736,1,1128,405]	807.82	491.76	Hypoxia		CIOV4		254.413	0.939511	0.675439	2208.54	62799800	17.5309	191.693	5450780	8.54669	1	0	0	4	0	254.413	0.939511	2208.54	62799800	191.693	5450780	0	0	0	0	
4	1	0	3	5	336	201	[34,1,501,394]	745.88	493.14	Hypoxia		CIOV4		241.744	0.938581	0.681758	1944.12	52528100	21.6575	179.993	4863230	7.79428	1	0	0	5	0	241.744	0.938581	1944.12	52528100	179.993	4863230	270	1	0	0	
4	1	0	3	6	963	513	[719,265,1132,709]	806.17	465.66	Hypoxia		CIOV4		163.554	0.96778	0.711039	2505.3	45796900	16.1461	198.694	3632120	8.23724	1	0	0	6	0	163.554	0.96778	2505.3	45796900	198.694	3632120	293	1	0	0	
4	1	0	3	7	165	459	[1,260,458,793]	733.98	466.8	Hypoxia		CIOV4		193.331	0.981547	0.725702	2442.04	52767700	18.4765	184.963	3996690	7.64701	1	0	0	7	0	193.331	0.981547	2442.04	52767700	184.963	3996690	745	3	1	0	
4	1	0	3	8	683	530	[509,322,866,762]	783.99	460.79	Hypoxia		CIOV4		228.752	0.953649	0.667148	1915.79	48981000	16.8169	187.128	4784300	8.09371	1	0	0	8	0	228.752	0.953649	1915.79	48981000	187.128	4784300	0	0	0	0	
4	1	0	3	9	1211	620	[988,423,1406,823]	832.33	452.51	Hypoxia		CIOV4		242.799	0.958022	0.723257	1816.68	49299200	18.5733	188.726	5121460	9.48331	1	0	0	9	0	242.799	0.958022	1816.68	49299200	188.726	5121460	622	2	1	0	
4	1	0	3	10	405	687	[104,460,601,976]	751.27	444.16	Hypoxia		CIOV4		286.363	0.949993	0.810827	2173.47	69564100	17.9021	195.884	6269480	8.93619	1	6	4	10	1	286.363	0.949993	2173.47	69564100	195.884	6269480	318	1	0	0	
4	1	0	3	11	1670	679	[1475,503,1891,901]	875.49	446.7	Hypoxia		CIOV4		212.316	0.960516	0.772219	1986.35	47136000	17.7006	198.026	4699150	9.66606	1	0	0	11	0	212.316	0.960516	1986.35	47136000	198.026	4699150	336	1	0	0	
4	1	0	3	12	1934	791	[1746,576,2158,1003]	904.42	436.22	Hypoxia		CIOV4		232.77	0.906224	0.60954	1791.86	46617100	21.9922	194.565	5061800	14.4657	1	1	1	12	1	232.77	0.906224	1791.86	46617100	194.565	5061800	610	2	1	1	
4	1	0	3	13	444	1010	[282,816,681,1258]	761.78	416.94	Hypoxia		CIOV4		217.273	0.964596	0.689485	2348.71	57036000	18.0151	182.797	4439040	8.34476	1	0	0	13	0	217.273	0.964596	2348.71	57036000	182.797	4439040	617	2	1	0	
4	1	0	3	14	2014	1087	[1843,923,2158,1305]	909.46	408.66	Hypoxia		CIOV4		144.917	0.956779	0.737383	3003.09	48641000	21.9184	204.648	3314680	9.72138	1	0	0	14	0	144.917	0.956779	3003.09	48641000	204.648	3314680	345	1	0	0	
4	1	0	3	15	1711	1017	[1549,859,1888,1232]	880.73	413.86	Hypoxia		CIOV4		189.501	0.975175	0.783171	2057.92	43586700	19.046	191.736	4060970	8.68631	1	0	0	15	0	189.501	0.975175	2057.92	43586700	191.736	4060970	543	2	1	0	
4	1	0	3	16	1346	1079	[1208,935,1495,1389]	845.31	406.94	Hypoxia		CIOV4		216.405	0.91497	0.822228	2927.96	70818600	26.9243	188.759	4565510	8.72753	1	0	0	16	0	216.405	0.91497	2927.96	70818600	188.759	4565510	955	3	1	0	
4	1	0	3	17	1615	1185	[1490,919,1798,1327]	870.47	402.89	Hypoxia		CIOV4		156.504	0.863712	0.782216	2628.34	45974900	22.9465	191.175	3344030	8.46812	1	0	0	17	0	156.504	0.863712	2628.34	45974900	191.175	3344030	606	2	1	0	
4	1	0	3	18	167	1149	[1,948,379,1363]	733.59	403.36	Hypoxia		CIOV4		134.27	0.983575	0.770778	3248.02	48743000	21.892	209.978	3151150	8.49185	1	0	0	18	0	134.27	0.983575	3248.02	48743000	209.978	3151150	293	1	0	0	
4	1	0	3	19	1099	1121	[911,986,1318,1453]	824.57	401.06	Hypoxia		CIOV4		229.432	0.859615	0.611604	2853.62	73175500	17.2098	190.09	4874480	7.50319	1	0	0	19	0	229.432	0.859615	2853.62	73175500	190.09	4874480	0	0	0	0	
4	1	0	3	20	633	1182	[341,964,799,1354]	776.5	399.95	Hypoxia		CIOV4		211.878	0.937005	0.726979	2264.56	53627000	19.4882	184.526	4369770	8.22904	1	3	2	20	1	211.878	0.937005	2264.56	53627000	184.526	4369770	335	1	0	0	
4	1	0	3	21	906	1208	[775,1066,1171,1390]	806.08	395.42	Hypoxia		CIOV4		178.845	0.876183	0.625096	2825.5	56479000	16.57	189.059	3779100	7.95313	1	0	0	21	0	178.845	0.876183	2825.5	56479000	189.059	3779100	0	0	0	0	
4	1	0	3	22	1494	1254	[1317,954,1629,1426]	855.3	393.37	Hypoxia		CIOV4		144.282	0.805869	0.58836	2765.2	44591700	24.8456	188.969	3047310	9.36976	1	0	0	22	0	144.282	0.805869	2765.2	44591700	188.969	3047310	0	0	0	0	
4	1	0	3	23	1867	1329	[1725,1173,2074,1524]	894.84	384.99	Hypoxia		CIOV4		143.128	0.940267	0.726791	2617.17	41866900	19.4883	195.431	3126310	8.87549	1	0	0	23	0	143.128	0.940267	2617.17	41866900	195.431	3126310	334	1	0	0	
4	1	0	3	24	1630	1410	[1331,1283,1766,1546]	865.93	377.25	Hypoxia		CIOV4		224.52	0.920732	0.667871	2266.36	56872000	15.1452	187.52	4705620	8.89011	1	0	0	24	0	224.52	0.920732	2266.36	56872000	187.52	4705620	649	2	1	0	
4	1	0	3	25	1045	1423	[785,1305,1271,1510]	813.84	378.8	Hypoxia		CIOV4		161.747	0.918134	0.874432	2644.64	47809700	18.0869	182.267	3295030	7.39416	1	0	0	25	0	161.747	0.918134	2644.64	47809700	182.267	3295030	0	0	0	0	
4	1	0	3	26	76	1419	[1,1302,151,1657]	724.56	373.84	Hypoxia		CIOV4		137.223	0.947865	0.791387	3594.72	55132200	20.5445	201.024	3083100	8.44143	1	0	0	26	0	137.223	0.947865	3594.72	55132200	201.024	3083100	276	1	0	0	
4	1	0	3	27	244	1389	[137,1277,414,1619]	744.99	379.07	Hypoxia		CIOV4		130.709	0.696304	0.403367	3925.8	57352000	34.1475	178.187	2603140	8.37036	1	0	0	27	0	130.709	0.696304	3925.8	57352000	178.187	2603140	348	1	0	0	
4	1	0	3	28	2029	1500	[1848,1230,2158,1638]	911.54	373.67	Hypoxia		CIOV4		171.992	0.973514	0.85439	2194.74	42189600	21.2213	194.482	3738530	9.48455	1	0	0	28	0	171.992	0.973514	2194.74	42189600	194.482	3738530	293	1	0	0	
4	1	0	3	29	475	1464	[380,1308,718,1596]	764.72	375.5	Hypoxia		CIOV4		117.315	0.896725	0.800962	3427.58	44942400	19.8031	193.492	2537060	9.2729	1	3	3	29	1	117.315	0.896725	3427.58	44942400	193.492	2537060	0	0	0	0	
4	1	0	3	30	677	1473	[553,1305,798,1636]	782.07	372.43	Hypoxia		CIOV4		127.157	0.959448	0.71291	3448.17	49005400	18.7027	184	2615000	8.29138	1	0	0	30	0	127.157	0.959448	3448.17	49005400	184	2615000	278	1	0	0	
4	1	0	3	31	216	1613	[1,1456,363,1768]	735.14	359.1	Hypoxia		CIOV4		137.259	0.809218	0.536072	3944.26	60508800	34.8928	178.158	2733130	7.91195	1	0	0	31	0	137.259	0.809218	3944.26	60508800	178.158	2733130	640	2	1	0	
4	1	0	3	32	917	1639	[737,1383,1241,1839]	811.01	358.36	Hypoxia		CIOV4		331.582	0.943397	0.734209	4215.75	156236000	22.285	188.391	6981780	7.20809	1	0	0	32	0	331.582	0.943397	4215.75	156236000	188.391	6981780	1775	6	1	0	
4	1	0	3	33	1815	1647	[1639,1496,2037,1845]	888.5	354.56	Hypoxia		CIOV4		217.506	0.868849	0.747421	1905.62	46325700	23.0306	189.548	4607920	8.37924	1	0	0	33	0	217.506	0.868849	1905.62	46325700	189.548	4607920	333	1	0	0	
4	1	0	3	34	481	1670	[354,1579,652,1824]	763.31	354.3	Hypoxia		CIOV4		146.089	0.826764	0.541064	3417.98	55808800	21.028	184.468	3012000	7.41702	1	0	0	34	0	146.089	0.826764	3417.98	55808800	184.468	3012000	0	0	0	0	
4	1	0	3	35	1494	1676	[1246,1515,1678,1877]	856.38	352.81	Hypoxia		CIOV4		205.543	0.97277	0.749304	2138.8	49134700	17.1836	186.118	4275700	8.39501	1	0	0	35	0	205.543	0.97277	2138.8	49134700	186.118	4275700	0	0	0	0	
4	1	0	3	36	623	1725	[486,1619,798,1830]	778.02	349.01	Hypoxia		CIOV4		155.726	0.968097	0.662683	2818.16	49050100	16.4213	186.388	3244090	7.00161	1	0	0	36	0	155.726	0.968097	2818.16	49050100	186.388	3244090	314	1	0	0	
4	1	0	3	37	305	1735	[194,1619,466,1831]	748.35	347.62	Hypoxia		CIOV4		113.853	0.824004	0.655626	3546.04	45123300	21.832	185.817	2364520	8.1294	1	0	0	37	0	113.853	0.824004	3546.04	45123300	185.817	2364520	0	0	0	0	
4	1	0	3	38	2021	1840	[1797,1598,2158,2086]	911.22	338.89	Hypoxia		CIOV4		148.129	0.986634	0.732588	3327.98	55098100	15.8302	197.936	3277030	8.58934	1	0	0	38	0	148.129	0.986634	3327.98	55098100	197.936	3277030	331	1	0	0	
4	1	0	3	39	362	1909	[179,1787,476,2049]	750.14	333.26	Hypoxia		CIOV4		126.978	0.922285	0.698124	3707	52609700	20.231	192.005	2724940	7.65246	1	0	0	39	0	126.978	0.922285	3707	52609700	192.005	2724940	592	2	1	0	
4	1	0	3	40	704	1906	[536,1711,892,2118]	783.93	331.72	Hypoxia		CIOV4		251.666	0.902125	0.854729	4033.31	113449000	23.1331	188.991	5315930	6.4703	1	0	0	40	0	251.666	0.902125	4033.31	113449000	188.991	5315930	257	1	0	0	
4	1	0	3	41	492	1969	[408,1814,571,2084]	764.81	327.65	Hypoxia		CIOV4		124.661	0.843208	0.620261	2867.24	39949200	23.9349	192.739	2685430	7.69858	1	0	0	41	0	124.661	0.843208	2867.24	39949200	192.739	2685430	0	0	0	0	
4	1	0	3	42	1198	1960	[982,1765,1399,2158]	829.89	326.74	Hypoxia		CIOV4		249.474	0.927463	0.641124	1945.55	54247700	21.4136	178.629	4980710	9.21977	1	0	0	42	0	249.474	0.927463	1945.55	54247700	178.629	4980710	749	3	1	0	
4	1	0	3	43	908	1962	[806,1803,1033,2158]	805.11	322.75	Hypoxia		CIOV4		199.647	0.908224	0.597424	2673.38	59653900	15.598	188.934	4215880	8.24691	1	0	0	43	0	199.647	0.908224	2673.38	59653900	188.934	4215880	311	1	0	0	
4	1	0	3	44	1826	1991	[1646,1815,2036,2158]	890.37	322.44	Hypoxia		CIOV4		197.008	0.958561	0.876161	1987.65	43766200	20.915	185.12	4076150	8.79264	1	1	1	44	1	197.008	0.958561	1987.65	43766200	185.12	4076150	330	1	0	0	
4	1	0	3	45	159	1997	[1,1733,384,2158]	731.6	325.53	Hypoxia		CIOV4		180.08	0.968066	0.681321	2715.48	54654500	19.2929	189.358	3811220	7.96595	1	0	0	45	0	180.08	0.968066	2715.48	54654500	189.358	3811220	178	1	0	0	
4	1	0	3	46	763	2079	[607,1960,843,2158]	788.61	314.93	Hypoxia		CIOV4		145.222	0.857783	0.557385	3354.87	54452800	14.7304	420.081	6818330	262.48	0	0	0	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	3	47	395	2094	[171,2021,635,2158]	757.05	312.27	Hypoxia		CIOV4		86.6444	0.854367	0.580566	3416.07	33081200	23.5631	187.68	1817490	7.84163	0	0	0	47	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	4	1	225	85	[1,1,658,193]	-1095.9	-724.03	Hypoxia		CIOV4		105.46	0.868365	0.601885	3080.26	36307000	15.0949	199.715	2354050	10.5404	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	4	2	782	135	[621,1,1043,278]	-1048	-729.35	Hypoxia		CIOV4		270.33	0.906424	0.723435	1738.48	52526300	17.6945	185.251	5597180	9.34624	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	4	3	1394	96	[1287,1,1568,192]	-992.6	-725.95	Hypoxia		CIOV4		128.177	0.98866	0.889818	2778.45	39804100	16.6178	191.597	2744820	8.97326	1	1	1	3	1	128.177	0.98866	2778.45	39804100	191.597	2744820	303	1	0	0	
4	1	0	4	4	2051	108	[1866,1,2158,492]	-931.48	-736.24	Hypoxia		CIOV4		228.976	0.899679	0.63627	2334.74	59750800	22.031	186.606	4775610	7.79495	0	2	2	4	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	4	5	1684	116	[1552,1,1829,267]	-966.76	-728.67	Hypoxia		CIOV4		162.865	0.965501	0.923716	2402.97	43741300	16.1361	186.918	3402460	8.44957	1	1	1	5	1	162.865	0.965501	2402.97	43741300	186.918	3402460	236	1	0	0	
4	1	0	4	6	1143	43	[1025,1,1312,85]	-1017.1	-721.38	Hypoxia		CIOV4		58.8635	0.762739	0.419721	2807.39	18469800	16.9782	194.651	1280610	8.57574	0	0	0	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	4	7	1221	168	[1020,57,1344,278]	-1014.92	-733.05	Hypoxia		CIOV4		138.431	0.930089	0.795034	2764.67	42774900	16.19	191.247	2958980	8.14607	1	0	0	7	0	138.431	0.930089	2764.67	42774900	191.247	2958980	0	0	0	0	
4	1	0	4	8	1895	177	[1784,1,2070,412]	-946.16	-735.96	Hypoxia		CIOV4		154.938	0.965359	0.845873	2451.76	42457200	16.7206	186.862	3235880	8.04596	1	0	0	8	0	154.938	0.965359	2451.76	42457200	186.862	3235880	418	2	1	0	
4	1	0	4	9	1459	266	[1319,3,1601,402]	-987.43	-740.43	Hypoxia		CIOV4		172.457	0.780134	0.703725	2509.57	48372000	19.6633	191.096	3683370	8.27165	1	0	0	9	0	172.457	0.780134	2509.57	48372000	191.096	3683370	0	0	0	0	
4	1	0	4	10	358	350	[135,120,586,559]	-1092.62	-749.92	Hypoxia		CIOV4		217.604	0.971679	0.802767	3867.15	94053000	19.3009	190.153	4624710	10.3083	1	0	0	10	0	217.604	0.971679	3867.15	94053000	190.153	4624710	999	3	1	0	
4	1	0	4	11	1812	352	[1670,202,2066,539]	-950.79	-753.86	Hypoxia		CIOV4		248.221	0.893477	0.696419	2260.03	62699900	22.2682	188.298	5223960	8.02623	1	0	0	11	0	248.221	0.893477	2260.03	62699900	188.298	5223960	278	1	0	0	
4	1	0	4	12	1071	370	[839,164,1259,646]	-1026.69	-755.75	Hypoxia		CIOV4		262.143	0.995764	0.774241	3047.65	89293100	23.1178	204.696	5997380	8.78263	1	0	0	12	0	262.143	0.995764	3047.65	89293100	204.696	5997380	0	0	0	0	
4	1	0	4	13	1341	359	[1226,218,1465,499]	-1000.78	-753.15	Hypoxia		CIOV4		163.796	0.959021	0.828726	3017.95	55249700	17.9427	189.603	3471070	7.97538	1	0	0	13	0	163.796	0.959021	3017.95	55249700	189.603	3471070	1084	4	1	0	
4	1	0	4	14	1601	356	[1460,169,1707,473]	-975.15	-751.1	Hypoxia		CIOV4		141.025	0.740414	0.593526	2301	36268400	23.0786	188.96	2978380	8.31279	1	0	0	14	0	141.025	0.740414	2301	36268400	188.96	2978380	0	0	0	0	
4	1	0	4	15	112	521	[1,248,228,764]	-1119.03	-765.66	Hypoxia		CIOV4		109.657	0.769689	0.408749	3324.15	40740700	20.1443	200.785	2460820	10.3762	0	0	0	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	4	16	784	495	[592,261,958,688]	-1052.86	-763.74	Hypoxia		CIOV4		191.532	0.916663	0.744915	2514.68	53831800	19.5692	191.779	4105410	10.0618	1	0	0	16	0	191.532	0.916663	2514.68	53831800	191.779	4105410	251	1	0	0	
4	1	0	4	17	1580	547	[1422,412,1724,670]	-977.61	-768.69	Hypoxia		CIOV4		57.8077	0.825977	0.599449	6065.61	39189900	17.8669	196.445	1269230	10.5212	1	0	0	17	0	57.8077	0.825977	6065.61	39189900	196.445	1269230	615	2	1	0	
4	1	0	4	18	1279	619	[1044,461,1570,783]	-1004.82	-778.06	Hypoxia		CIOV4		318.314	0.938138	0.836554	2544.9	90539900	22.7448	191.384	6808870	8.65447	1	0	0	18	0	318.314	0.938138	2544.9	90539900	191.384	6808870	755	3	1	0	
4	1	0	4	19	1843	607	[1696,470,2000,742]	-952.42	-775.3	Hypoxia		CIOV4		65.0012	0.845474	0.661784	5277.32	38339700	17.6869	197.224	1432830	9.85161	1	0	0	19	0	65.0012	0.845474	5277.32	38339700	197.224	1432830	0	0	0	0	
4	1	0	4	20	1542	893	[1196,651,1775,1123]	-984.25	-802.73	Hypoxia		CIOV4		378.054	0.942372	0.773307	1325.7	56016000	17.9718	200.179	8458360	9.96444	1	1	1	20	1	378.054	0.942372	1325.7	56016000	200.179	8458360	684	2	1	1	
4	1	0	4	21	454	1105	[246,925,697,1289]	-1082.89	-822.86	Hypoxia		CIOV4		227.169	0.959915	0.727663	2505.62	63617600	18.4842	196.146	4980150	12.201	1	0	0	22	0	227.169	0.959915	2505.62	63617600	196.146	4980150	475	2	1	0	
4	1	0	4	22	2046	1104	[1911,983,2158,1314]	-933.63	-824.76	Hypoxia		CIOV4		190.637	0.578182	0.44137	3112.64	66321000	14.5491	202.336	4311180	8.25187	0	1	0	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
4	1	0	4	23	1994	1417	[1793,1051,2158,1601]	-940.03	-849.01	Hypoxia		CIOV4		370.601	0.828729	0.623733	3055.23	126551000	21.7599	198.791	8234130	9.63848	1	0	0	24	0	370.601	0.828729	3055.23	126551000	198.791	8234130	0	0	0	0	
4	1	0	4	24	155	1278	[1,1073,331,1448]	-1113.08	-838.88	Hypoxia		CIOV4		187.166	0.959518	0.862786	3043	63656500	17.0322	192.779	4032740	10.5855	1	0	0	25	0	187.166	0.959518	3043	63656500	192.779	4032740	275	1	0	0	
4	1	0	4	25	574	1397	[297,1185,752,1613]	-1074.82	-849.9	Hypoxia		CIOV4		206.241	0.97461	0.921379	4064.18	93683300	19.6199	206.747	4765730	9.96313	1	0	0	26	0	206.241	0.97461	4064.18	93683300	206.747	4765730	499	2	1	0	
4	1	0	4	26	917	1422	[690,1229,1121,1614]	-1042.18	-853.24	Hypoxia		CIOV4		321.526	0.968525	0.883041	2770.27	99552300	18.7962	192.291	6910170	9.35807	1	1	1	27	1	321.526	0.968525	2770.27	99552300	192.291	6910170	338	1	0	0	
4	1	0	4	27	1650	1534	[1390,1336,1866,1725]	-971.52	-862.73	Hypoxia		CIOV4		278.123	0.941597	0.718121	2886.13	89715200	17.9224	197.122	6127540	7.92783	1	0	0	28	0	278.123	0.941597	2886.13	89715200	197.122	6127540	1184	4	1	0	
4	1	0	4	28	303	1567	[131,1323,430,1744]	-1100.45	-864.08	Hypoxia		CIOV4		211.681	0.999944	0.845786	4365.7	103288000	20.4599	197.418	4670720	9.11923	1	0	0	29	0	211.681	0.999944	4365.7	103288000	197.418	4670720	506	2	1	0	
