Database Name	OperettaCLS
Database Link	http://10.20.176.50/ODA/OdaService.asmx
Evaluation Signature	af8b1d54-abee-46e8-8e0d-b6681e708724
Plate Name	20191212_CellCharacterisationX8_Normoxia
Measurement	Measurement 2
Evaluation	Evaluation1
Population	Population - Valid Cells

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Valid Cells - Nucleus Area [µm²]	Valid Cells - Nucleus Roundness	Valid Cells - Nucleus Ratio Width to Length	Valid Cells - Intensity Nuclei Mean	Valid Cells - Intensity Nuclei Sum	Valid Cells - Intensity Nuclei CV [%]	Valid Cells - Intensity Pax8 Mean	Valid Cells - Intensity Pax8 Sum	Valid Cells - Intensity Pax8 CV [%]	Valid Cells - Nuclei Selected	Valid Cells - Number of Micronuclei Candiates	Valid Cells - Number of Micronuclei- per Cell 	Valid Cells - Object No in Nuclei	Valid Cells - Valid with MN	Valid Cells - Nucleus Area [µm²]- Mean per Cell 	Valid Cells - Nucleus Roundness- Mean per Cell 	Valid Cells - Intensity Nuclei Mean- Mean per Cell 	Valid Cells - Intensity Nuclei Sum- Mean per Cell 	Valid Cells - Intensity Pax8 Mean- Mean per Cell 	Valid Cells - Intensity Pax8 Sum- Mean per Cell 	Valid Cells - Total Spot Area- Mean per Cell 	Valid Cells - Number of Centrosomes- per Cell - Mean per Cell 	Valid Cells - Valid cell with 2 or more Centrosomes	Valid Cells - Valid cells with MN and CA	
1	1	0	4	20	1203	1205	[1006,1021,1367,1381]	-1014.17	-831.17	Normoxia		CIOV1		206.668	0.900916	0.794937	3497.26	80779700	35.6534	395.342	9131610	14.5932	1	1	0	21	0	206.668	0.900916	3497.26	80779700	395.342	9131610	338	1	0	0	
1	1	0	4	21	637	1248	[529,1121,767,1363]	-1066.12	-835.38	Normoxia		CIOV1		101.383	0.894963	0.71727	3496.91	39623500	19.9045	291.932	3307880	14.7621	1	0	0	22	0	101.383	0.894963	3496.91	39623500	291.932	3307880	280	1	0	0	
1	1	0	4	22	332	1271	[183,1106,586,1428]	-1091.78	-839.77	Normoxia		CIOV1		204.36	0.703182	0.422528	2745.69	62711600	21.1095	290.122	6626390	16.5741	1	0	0	23	0	204.36	0.703182	2745.69	62711600	290.122	6626390	0	0	0	0	
1	1	0	4	23	108	1240	[1,1077,218,1507]	-1118.25	-836.44	Normoxia		CIOV1		147.579	0.874008	0.687297	3363.82	55482900	23.8733	345.717	5702260	14.5355	0	0	0	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	4	24	1588	1334	[1421,1169,1778,1505]	-976.1	-845.28	Normoxia		CIOV1		221.566	0.958655	0.926765	3496.43	86582200	19.3515	292.362	7239760	12.5801	1	0	0	25	0	221.566	0.958655	3496.43	86582200	292.362	7239760	745	3	1	0	
1	1	0	4	25	1032	1420	[879,1250,1221,1580]	-1028.49	-852.36	Normoxia		CIOV1		149.395	0.980876	0.753385	3521.35	58796100	26.2501	380.886	6359650	14.9563	1	0	0	26	0	149.395	0.980876	3521.35	58796100	380.886	6359650	340	1	0	0	
1	1	0	4	26	1946	1449	[1770,1273,2100,1619]	-943.49	-855.52	Normoxia		CIOV1		199.018	0.826236	0.771006	2424.09	53919100	26.812	376.749	8380030	14.0809	1	0	0	27	0	199.018	0.826236	2424.09	53919100	376.749	8380030	337	1	0	0	
1	1	0	4	27	1570	1622	[1434,1485,1737,1758]	-977.07	-870.92	Normoxia		CIOV1		140.376	0.957426	0.805721	3615.91	56730000	21.1049	370.309	5809780	16.1393	1	0	0	28	0	140.376	0.957426	3615.91	56730000	370.309	5809780	319	1	0	0	
1	1	0	4	28	472	1730	[313,1570,668,1900]	-1081.59	-882.13	Normoxia		CIOV1		220.376	0.926238	0.807996	2996.67	73807900	25.1892	358.811	8837520	14.6577	1	1	0	29	0	220.376	0.926238	2996.67	73807900	358.811	8837520	334	1	0	0	
1	1	0	4	29	1125	1760	[973,1594,1280,2006]	-1021.16	-886.73	Normoxia		CIOV1		183.181	0.914089	0.694727	3129.52	64070700	27.4742	351.054	7187120	15.3918	1	0	0	30	0	183.181	0.914089	3129.52	64070700	351.054	7187120	613	3	1	0	
1	1	0	4	30	346	2052	[161,1944,541,2158]	-1094.11	-913.24	Normoxia		CIOV1		201.246	0.878344	0.615421	2842.4	63931300	24.6791	298.409	6711820	14.8136	0	0	0	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	4	31	2015	2053	[1826,1947,2158,2158]	-938.78	-913.88	Normoxia		CIOV1		149.986	0.869407	0.685473	2318.66	38867700	22.795	284.947	4776570	14.0011	0	0	0	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	5	1	1322	127	[1137,1,1484,256]	1047.07	-1549.22	Normoxia		CIOV1		160.177	0.958934	0.701096	3105.69	55598000	19.1009	268.517	4806990	14.9755	1	0	0	1	0	160.177	0.958934	3105.69	55598000	268.517	4806990	0	0	0	0	
1	1	0	5	2	1816	404	[1654,234,1978,590]	1094.84	-1577.28	Normoxia		CIOV1		220.223	0.963571	0.709267	2674.6	65830000	25.5871	305.714	7524550	14.0522	1	0	0	2	0	220.223	0.963571	2674.6	65830000	305.714	7524550	573	2	1	0	
1	1	0	5	3	306	448	[99,255,490,646]	950.96	-1579.31	Normoxia		CIOV1		278.516	0.984291	0.844611	3580.7	111460000	32.2525	292.677	9110440	13.0573	1	0	0	3	0	278.516	0.984291	3580.7	111460000	292.677	9110440	312	1	0	0	
1	1	0	5	4	1517	446	[1346,269,1679,641]	1067.04	-1579.72	Normoxia		CIOV1		182.823	0.938306	0.676945	2488.86	50854900	23.8982	279.15	5703870	15.7508	1	0	0	4	0	182.823	0.938306	2488.86	50854900	279.15	5703870	649	2	1	0	
1	1	0	5	5	746	627	[551,484,893,770]	992.39	-1597.19	Normoxia		CIOV1		140.6	0.95067	0.731469	4156.1	65308900	20.0971	319.342	5018140	13.3752	1	0	0	5	0	140.6	0.95067	4156.1	65308900	319.342	5018140	658	2	1	0	
1	1	0	5	6	1756	688	[1554,520,1912,852]	1088.63	-1602.83	Normoxia		CIOV1		176.972	0.977204	0.80921	2647.59	52366600	22.9805	322.906	6386750	15.9008	1	0	0	6	0	176.972	0.977204	2647.59	52366600	322.906	6386750	488	2	1	0	
1	1	0	5	7	1221	720	[1074,573,1394,868]	1039.81	-1606.33	Normoxia		CIOV1		149.61	0.976516	0.735779	4707.87	78720300	26.2226	358.699	5997810	15.9068	1	0	0	7	0	149.61	0.976516	4707.87	78720300	358.699	5997810	349	1	0	0	
1	1	0	5	8	1401	1042	[1245,886,1558,1210]	1055.66	-1637.27	Normoxia		CIOV1		180.193	0.975321	0.829391	3374.3	67955100	27.0932	336.675	6780310	14.0371	1	0	0	8	0	180.193	0.975321	3374.3	67955100	336.675	6780310	519	2	1	0	
1	1	0	5	9	908	1105	[757,955,1068,1259]	1009.29	-1642.64	Normoxia		CIOV1		158.665	0.993415	0.907342	3908.69	69312700	24.9441	365.213	6476320	13.9879	1	0	0	9	0	158.665	0.993415	3908.69	69312700	365.213	6476320	448	2	1	0	
1	1	0	5	10	1892	1302	[1729,1141,2052,1464]	1101.77	-1661.59	Normoxia		CIOV1		220.197	0.918218	0.790724	3584.26	88208600	27.6555	314.66	7743790	15.1229	1	0	0	10	0	220.197	0.918218	3584.26	88208600	314.66	7743790	349	1	0	0	
1	1	0	5	11	1512	1543	[1364,1403,1660,1683]	1065.98	-1684.3	Normoxia		CIOV1		135.822	0.989886	0.850301	4110.47	62396900	24.051	372.206	5650080	14.563	1	0	0	11	0	135.822	0.989886	4110.47	62396900	372.206	5650080	475	2	1	0	
1	1	0	5	12	729	1635	[585,1453,872,1853]	991.9	-1692.76	Normoxia		CIOV1		159.873	0.950786	0.653336	2978.48	53219500	22.0331	302.619	5407200	14.7377	1	0	0	12	0	159.873	0.950786	2978.48	53219500	302.619	5407200	551	2	1	0	
1	1	0	5	13	1109	1673	[935,1516,1262,1837]	1027.22	-1696.67	Normoxia		CIOV1		157.224	0.985832	0.785817	2903.51	51020500	21.8738	307.148	5397200	15.1786	1	0	0	13	0	157.224	0.985832	2903.51	51020500	307.148	5397200	339	1	0	0	
1	1	0	5	14	1977	1727	[1831,1580,2126,1873]	1110.06	-1701.91	Normoxia		CIOV1		124.906	0.868538	0.816074	3708.84	51775400	22.7128	364.206	5084310	13.0673	1	0	0	14	0	124.906	0.868538	3708.84	51775400	364.206	5084310	333	1	0	0	
1	1	0	5	15	1787	2055	[1642,1948,1959,2158]	1092.95	-1733.86	Normoxia		CIOV1		154.003	0.942781	0.787107	2414.79	41563300	20.4813	280.13	4821600	16.3998	0	0	0	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	5	16	1271	2061	[1121,1961,1424,2158]	1043.2	-1734.19	Normoxia		CIOV1		138.99	0.93218	0.673617	2990.74	46458100	26.5213	310.129	4817550	16.1993	0	0	0	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	5	17	504	2085	[334,2011,672,2158]	971.02	-1736.21	Normoxia		CIOV1		83.6676	0.783256	0.400412	3886.73	36344900	20.8292	373.948	3496790	15.1726	0	0	0	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	1	1	929	127	[784,1,1092,254]	-13.18	91.17	Normoxia		CIOV1		139.625	0.954554	0.752707	3297.81	51462400	22.8201	398.113	6212550	15.1419	1	0	0	1	0	139.625	0.954554	3297.81	51462400	398.113	6212550	309	1	0	0	
1	1	0	1	2	335	134	[215,40,501,254]	-69.42	89.42	Normoxia		CIOV1		93.6797	0.610798	0.585332	2774.28	29046700	28.6673	298.293	3123130	13.2963	1	0	0	2	0	93.6797	0.610798	2774.28	29046700	298.293	3123130	0	0	0	0	
1	1	0	1	3	116	236	[1,1,235,469]	-92.2	79.32	Normoxia		CIOV1		236.866	0.871874	0.592164	3309.68	87617200	28.5615	290.963	7702670	13.4915	0	0	0	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	1	4	441	315	[224,96,643,479]	-60.19	73.89	Normoxia		CIOV1		276.861	0.910279	0.801478	3114.3	96365900	29.512	308.614	9549460	15.8496	1	0	0	4	0	276.861	0.910279	3114.3	96365900	308.614	9549460	461	2	1	0	
1	1	0	1	5	1912	622	[1721,427,2103,820]	78.95	43.46	Normoxia		CIOV1		276.109	0.966485	0.889037	3094.12	95481400	30.7021	307.975	9503800	14.6463	1	0	0	5	0	276.109	0.966485	3094.12	95481400	307.975	9503800	639	2	1	0	
1	1	0	1	6	233	669	[121,545,396,832]	-78.94	39	Normoxia		CIOV1		127.653	0.765358	0.628278	7206.84	102820000	25.1395	313.301	4469860	9.48799	1	0	0	6	0	127.653	0.765358	7206.84	102820000	313.301	4469860	1749	6	1	0	
1	1	0	1	7	424	713	[269,592,528,811]	-63.21	34.4	Normoxia		CIOV1		109.893	0.762835	0.658451	2533.11	31111600	24.194	363.478	4464230	14.2892	1	0	0	7	0	109.893	0.762835	2533.11	31111600	363.478	4464230	0	0	0	0	
1	1	0	1	8	1462	817	[1288,643,1634,1008]	36.51	23.65	Normoxia		CIOV1		197.971	0.976498	0.8225	2645.66	58537900	24.0068	491.564	10876400	16.9469	1	0	0	8	0	197.971	0.976498	2645.66	58537900	491.564	10876400	297	1	0	0	
1	1	0	1	9	1070	897	[893,706,1246,1084]	-1.26	17.39	Normoxia		CIOV1		212.162	0.987878	0.836958	3303.06	78322200	27.7126	370.705	8790160	13.6957	1	0	0	9	0	212.162	0.987878	3303.06	78322200	370.705	8790160	328	1	0	0	
1	1	0	1	10	324	866	[173,779,421,950]	-73.2	21.58	Normoxia		CIOV1		159.13	0.694395	0.554368	3282.23	58374400	32.3523	359.938	6401490	13.8976	1	0	0	10	0	159.13	0.694395	3282.23	58374400	359.938	6401490	0	0	0	0	
1	1	0	1	11	449	999	[1,742,600,1161]	-70.31	10.16	Normoxia		CIOV1		221.923	0.684926	0.502844	3520.37	87315800	25.1478	361.618	8969220	13.5208	1	0	0	11	0	221.923	0.684926	3520.37	87315800	361.618	8969220	499	2	1	0	
1	1	0	1	12	732	904	[577,759,880,1049]	-33.2	16.87	Normoxia		CIOV1		96.1134	0.920304	0.682435	2513.65	27001600	29.1802	355.608	3819940	15.8201	1	1	1	12	1	96.1134	0.920304	2513.65	27001600	355.608	3819940	336	1	0	0	
1	1	0	1	13	1984	1123	[1776,949,2158,1357]	86.18	-6.29	Normoxia		CIOV1		159.694	0.89433	0.629986	2343.48	41826500	19.5328	406.848	7261430	15.7595	1	1	1	13	1	159.694	0.89433	2343.48	41826500	406.848	7261430	342	1	0	0	
1	1	0	1	14	1319	1361	[1147,1189,1520,1545]	23.07	-27.02	Normoxia		CIOV1		180.273	0.975564	0.733581	2983.5	60111600	28.7473	351.382	7079640	14.7517	1	0	0	14	0	180.273	0.975564	2983.5	60111600	351.382	7079640	633	2	1	0	
1	1	0	1	15	786	1393	[554,1203,995,1580]	-28.1	-29.38	Normoxia		CIOV1		278.257	0.894933	0.684393	3304.28	102760000	26.8657	290.223	9025640	14.1015	1	0	0	15	0	278.257	0.894933	3304.28	102760000	290.223	9025640	481	2	1	0	
1	1	0	1	16	1901	1474	[1729,1300,2069,1670]	77.55	-38.63	Normoxia		CIOV1		163.183	0.940707	0.837051	2918.04	53219200	30.8528	339.317	6188470	14.5902	1	0	0	16	0	163.183	0.940707	2918.04	53219200	339.317	6188470	270	1	0	0	
1	1	0	1	17	184	1520	[3,1335,363,1704]	-84.45	-41.41	Normoxia		CIOV1		203.035	0.97919	0.88682	3305.25	75002700	33.3388	354.308	8039960	14.347	1	0	0	17	0	203.035	0.97919	3305.25	75002700	354.308	8039960	335	1	0	0	
1	1	0	1	18	1582	1679	[1371,1484,1790,1888]	46.88	-57.09	Normoxia		CIOV1		285.719	0.975757	0.876407	3359.93	107293000	30.8935	303.67	9697100	13.3339	1	0	0	18	0	285.719	0.975757	3359.93	107293000	303.67	9697100	291	1	0	0	
1	1	0	1	19	1047	1709	[862,1521,1221,1891]	-4.08	-59.33	Normoxia		CIOV1		187.181	0.984485	0.768902	3019.12	63159900	30.6608	294.72	6165530	13.49	1	0	0	19	0	187.181	0.984485	3019.12	63159900	294.72	6165530	480	2	1	0	
1	1	0	1	20	1982	1796	[1788,1585,2157,1978]	84.41	-66.25	Normoxia		CIOV1		220.089	0.951051	0.693663	2160.83	53152200	24.3077	302.557	7442300	14.5861	1	0	0	20	0	220.089	0.951051	2160.83	53152200	302.557	7442300	337	1	0	0	
1	1	0	1	21	274	1864	[1,1616,478,2106]	-77.19	-74.18	Normoxia		CIOV1		214.936	0.922892	0.579155	3122.39	75006200	34.0407	333.38	8008460	16.1637	1	0	0	21	0	214.936	0.922892	3122.39	75006200	333.38	8008460	0	0	0	0	
1	1	0	1	22	1409	1987	[1216,1787,1688,2158]	34.66	-86.78	Normoxia		CIOV1		277.299	0.95964	0.809161	2218.09	68742900	23.0714	324.942	10070600	14.9315	1	0	0	22	0	277.299	0.95964	2218.09	68742900	324.942	10070600	284	1	0	0	
1	1	0	1	23	591	1986	[411,1785,787,2158]	-45.15	-85.46	Normoxia		CIOV1		237.698	0.97425	0.847826	4661.03	123825000	32.9887	387.77	10301500	13.5688	1	0	0	23	0	237.698	0.97425	4661.03	123825000	387.77	10301500	326	1	0	0	
1	1	0	1	24	957	2007	[789,1845,1292,2158]	-6.72	-89.98	Normoxia		CIOV1		203.841	0.955465	0.871927	2843.39	64778100	30.1723	336.762	7672120	14.4275	1	0	0	24	0	203.841	0.955465	2843.39	64778100	336.762	7672120	338	1	0	0	
1	2	0	4	1	663	94	[559,1,882,200]	-1059.02	-725.66	Normoxia		CIOV1		93.3666	0.864476	0.614403	3757.66	39211100	27.4454	361.172	3768830	15.6974	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	4	2	460	230	[291,60,643,406]	-1083.55	-739.28	Normoxia		CIOV1		212.788	0.931307	0.789425	3326.87	79119500	22.8339	417.304	9924330	15.7458	1	1	1	3	1	212.788	0.931307	3326.87	79119500	417.304	9924330	307	1	0	0	
1	2	0	4	3	1856	268	[1662,78,2047,452]	-951.67	-743.18	Normoxia		CIOV1		243.353	0.955358	0.891338	2846.26	77412600	29.1166	318.329	8657910	14.4724	1	0	0	4	0	243.353	0.955358	2846.26	77412600	318.329	8657910	348	1	0	0	
1	2	0	4	4	830	473	[627,287,1028,680]	-1048.35	-763.29	Normoxia		CIOV1		262.035	0.955107	0.826417	3013.2	88244700	19.8982	335.832	9835170	15.2511	1	0	0	5	0	262.035	0.955107	3013.2	88244700	335.832	9835170	255	1	0	0	
1	2	0	4	5	117	555	[1,432,242,713]	-1115.51	-770.87	Normoxia		CIOV1		158.665	0.833438	0.572024	3690.37	65441400	25.8021	317.178	5624530	14.4228	0	0	0	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	4	6	483	677	[310,508,651,863]	-1082.53	-781.99	Normoxia		CIOV1		197.622	0.932874	0.765476	3087.15	68185900	26.5641	390.799	8631570	15.3087	1	0	0	7	0	197.622	0.932874	3087.15	68185900	390.799	8631570	343	1	0	0	
1	2	0	4	7	85	734	[1,592,194,814]	-1120.13	-785.85	Normoxia		CIOV1		85.0097	0.594404	0.404495	4081.44	38777800	28.6744	310.14	2946640	13.3147	0	0	0	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	4	8	2029	679	[1897,525,2158,879]	-933.86	-784.48	Normoxia		CIOV1		198.821	0.940166	0.871526	2730.21	60667900	22.3474	400.711	8904200	15.8456	0	0	0	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	4	9	642	936	[407,746,824,1120]	-1066.53	-807.06	Normoxia		CIOV1		198.374	0.930769	0.798681	3031.58	67213100	26.2815	422.552	9368400	15.3296	1	0	0	10	0	198.374	0.930769	3031.58	67213100	422.552	9368400	339	1	0	0	
1	2	0	4	10	1845	1145	[1669,965,2019,1349]	-952.81	-827.56	Normoxia		CIOV1		224.867	0.954459	0.762807	3189.63	80161700	21.9948	382.958	9624500	15.7249	1	0	0	11	0	224.867	0.954459	3189.63	80161700	382.958	9624500	458	2	1	0	
1	2	0	4	11	2060	2057	[1955,1918,2158,2158]	-931.81	-912.56	Normoxia		CIOV1		121.202	0.86289	0.703602	2622.14	35519500	25.1351	327.318	4433850	16.4291	0	0	0	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	5	1	2106	1749	[2053,1668,2158,1830]	1122.76	-1704.13	Normoxia		CIOV1		74.2816834767	0.886872177957	0.706806502265	3422.19127921	28411032	16.4858976917	322.587448808	2678121	15.2987342163	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	1	1	1320	124	[1146,1,1472,249]	22.95	91.56	Normoxia		CIOV1		117.704	0.855467	0.568602	2913.1	38321800	21.4651	269.927	3550900	15.5189	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	1	2	713	132	[510,1,930,289]	-33.17	91.95	Normoxia		CIOV1		202.15	0.961619	0.658556	2753.88	62218500	25.8743	283.692	6409450	14.519	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	1	3	1029	109	[846,1,1193,223]	-4.74	91.9	Normoxia		CIOV1		201.792	0.921546	0.68964	1527.78	34456000	27.3842	692.466	15617200	20.6162	1	0	0	3	0	201.792	0.921546	1527.78	34456000	692.466	15617200	534	2	1	0	
1	2	0	1	4	489	282	[227,95,700,485]	-58.32	74.76	Normoxia		CIOV1		312.427	0.973822	0.845286	3535.38	123448000	24.3166	307.624	10741600	14.3299	1	0	0	4	0	312.427	0.973822	3535.38	123448000	307.624	10741600	349	1	0	0	
1	2	0	1	5	963	338	[783,186,1110,496]	-11.1	71.52	Normoxia		CIOV1		116.8	0.854011	0.832114	3123.98	40780400	20.9607	395.966	5168950	14.9643	1	0	0	5	0	116.8	0.854011	3123.98	40780400	395.966	5168950	341	1	0	0	
1	2	0	1	6	1199	416	[1006,202,1350,652]	10.84	63.66	Normoxia		CIOV1		174.914	0.844725	0.611076	2858.84	55887500	23.7155	370.031	7233740	14.2356	1	1	1	6	1	174.914	0.844725	2858.84	55887500	370.031	7233740	566	2	1	1	
1	2	0	1	7	139	474	[1,320,323,642]	-89.54	57.46	Normoxia		CIOV1		147.024	0.942248	0.866677	4046.11	66485700	32.0431	389.532	6400790	13.8609	1	0	0	7	0	147.024	0.942248	4046.11	66485700	389.532	6400790	0	0	0	0	
1	2	0	1	8	1973	487	[1808,334,2158,660]	86.18	54.92	Normoxia		CIOV1		204.539	0.920629	0.805149	2365.27	54070000	24.2639	329.248	7526600	15.4938	1	1	1	8	1	204.539	0.920629	2365.27	54070000	329.248	7526600	332	1	0	0	
1	2	0	1	9	1512	568	[1316,402,1681,746]	39.97	48.12	Normoxia		CIOV1		198.902	0.922057	0.824002	2530.98	56263700	22.9514	361.864	8044240	15.2989	1	0	0	9	0	198.902	0.922057	2530.98	56263700	361.864	8044240	341	1	0	0	
1	2	0	1	10	504	612	[336,453,666,785]	-54.31	44.24	Normoxia		CIOV1		158.504	0.899074	0.804202	3573.62	63306800	30.3003	392.179	6947450	15.2669	1	0	0	10	0	158.504	0.899074	3573.62	63306800	392.179	6947450	0	0	0	0	
1	2	0	1	11	943	705	[767,528,1183,888]	-12.42	35.42	Normoxia		CIOV1		164.025	0.920935	0.703915	3223.48	59092800	23.0484	374.45	6864410	15.4598	1	0	0	11	0	164.025	0.920935	3223.48	59092800	374.45	6864410	406	2	1	0	
1	2	0	1	12	1978	809	[1807,619,2158,1001]	85.61	24.33	Normoxia		CIOV1		189.203	0.798021	0.626883	3200.58	67679400	16.1578	324.966	6871730	14.1039	1	1	1	12	1	189.203	0.798021	3200.58	67679400	324.966	6871730	287	1	0	0	
1	2	0	1	13	1272	853	[1126,710,1429,1033]	17.64	20.69	Normoxia		CIOV1		118.929	0.901152	0.66782	3924.54	52165000	23.9808	378.766	5034560	13.445	1	0	0	13	0	118.929	0.901152	3924.54	52165000	378.766	5034560	601	3	1	0	
1	2	0	1	14	1582	877	[1432,709,1730,1104]	47.98	17.62	Normoxia		CIOV1		169.375	0.884608	0.549432	3944.63	74671900	20.8939	309.701	5862640	14.0758	1	0	0	14	0	169.375	0.884608	3944.63	74671900	309.701	5862640	316	1	0	0	
1	2	0	1	15	216	912	[64,748,394,1091]	-81.64	16.63	Normoxia		CIOV1		167.389	0.776446	0.734099	3625.34	67822900	24.5021	324.154	6064270	14.4307	1	0	0	15	0	167.389	0.776446	3625.34	67822900	324.154	6064270	340	1	0	0	
1	2	0	1	16	642	965	[432,723,851,1171]	-40.86	10.2	Normoxia		CIOV1		235.586	0.975481	0.89648	2582.73	68003300	22.8544	355.305	9355180	15.7154	1	0	0	16	0	235.586	0.975481	2582.73	68003300	355.305	9355180	592	2	1	0	
1	2	0	1	17	1397	1046	[1249,830,1567,1196]	31.02	2.08	Normoxia		CIOV1		124.029	0.847273	0.69089	3765.05	52191200	22.3215	385.642	5345770	13.7575	1	0	0	17	0	124.029	0.847273	3765.05	52191200	385.642	5345770	297	1	0	0	
1	2	0	1	18	1016	1078	[831,898,1230,1257]	-5.17	-0.43	Normoxia		CIOV1		233.457	0.970559	0.81407	2724.75	71094200	19.3642	429.814	11214700	16.7795	1	0	0	18	0	233.457	0.970559	2724.75	71094200	429.814	11214700	322	1	0	0	
1	2	0	1	19	2039	1130	[1808,975,2158,1265]	89.65	-4.04	Normoxia		CIOV1		185.928	0.854129	0.729375	2767.85	57515900	39.3713	478.285	9938770	15.2839	0	0	0	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	1	20	352	1179	[164,997,537,1391]	-68.24	-10.09	Normoxia		CIOV1		192.084	0.938735	0.88004	3307.84	71012700	22.7771	316.29	6790120	14.8154	1	0	0	20	0	192.084	0.938735	3307.84	71012700	316.29	6790120	339	1	0	0	
1	2	0	1	21	683	1302	[502,1116,904,1469]	-35.76	-19.76	Normoxia		CIOV1		192.665	0.915656	0.857979	3099.07	66732300	22.8097	320.965	6911330	14.4488	1	1	1	21	1	192.665	0.915656	3099.07	66732300	320.965	6911330	340	1	0	0	
1	2	0	1	22	1129	1381	[841,1198,1355,1564]	1.76	-27.81	Normoxia		CIOV1		282.31	0.945946	0.792312	2314.74	73034500	21.4301	377.426	11908600	15.9439	1	0	0	22	0	282.31	0.945946	2314.74	73034500	377.426	11908600	624	2	1	0	
1	2	0	1	23	222	1423	[1,1228,348,1587]	-84.19	-29.12	Normoxia		CIOV1		212.108	0.733704	0.593524	3232.63	76632600	32.1995	339.75	8054110	14.4588	1	0	0	23	0	212.108	0.733704	3232.63	76632600	339.75	8054110	547	2	1	0	
1	2	0	1	24	2038	1437	[1917,1251,2158,1591]	91.23	-32.9	Normoxia		CIOV1		99.3166	0.949301	0.756009	2643.8	29346200	20.1585	373.216	4142700	19.4059	1	0	0	24	0	99.3166	0.949301	2643.8	29346200	373.216	4142700	528	2	1	0	
1	2	0	1	25	79	1506	[1,1322,223,1595]	-94.62	-38.45	Normoxia		CIOV1		133.979	0.653555	0.483974	3387.87	50730000	24.1807	342.664	5131040	14.7725	1	2	1	25	1	133.979	0.653555	3387.87	50730000	342.664	5131040	0	0	0	0	
1	2	0	1	26	722	1629	[585,1424,885,1871]	-31.9	-53.99	Normoxia		CIOV1		191.064	0.655508	0.498448	2298.08	49073100	33.5681	233.346	4982870	14.8624	1	1	1	26	1	191.064	0.655508	2298.08	49073100	233.346	4982870	0	0	0	0	
1	2	0	1	27	954	1605	[835,1432,1065,1840]	-13.82	-52.45	Normoxia		CIOV1		130.042	0.669441	0.460141	2304.21	33489400	37.24	236.597	3438700	14.6693	1	0	0	27	0	130.042	0.669441	2304.21	33489400	236.597	3438700	576	2	1	0	
1	2	0	1	28	140	1849	[1,1709,316,2026]	-88.96	-73.43	Normoxia		CIOV1		210.668	0.975333	0.767486	3223.46	75896300	29.9995	291.76	6869480	14.1769	1	0	0	28	0	210.668	0.975333	3223.46	75896300	291.76	6869480	320	1	0	0	
1	2	0	1	29	446	1945	[277,1788,622,2106]	-60.44	-81.74	Normoxia		CIOV1		182.134	0.885218	0.816361	3396.93	69147900	27.7302	297.784	6061680	13.5105	1	0	0	29	0	182.134	0.885218	3396.93	69147900	297.784	6061680	0	0	0	0	
1	2	0	1	30	205	2069	[1,1980,331,2158]	-87.49	-94.06	Normoxia		CIOV1		172.373	0.940196	0.833806	3622.16	69781000	31.4504	298.149	5743840	14.156	0	0	0	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	3	1	2050	108	[1930,1,2158,287]	913.48	499.46	Normoxia		CIOV1		122.965	0.856368	0.737991	2480.64	34091500	19.5711	368.256	5060940	15.6763	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	2	0	3	2	506	429	[347,269,676,607]	766.37	471.6	Normoxia		CIOV1		156.714	0.959257	0.782346	3456.32	60537400	24.7216	401.121	7025630	14.84	1	0	0	2	0	156.714	0.959257	3456.32	60537400	401.121	7025630	327	1	0	0	
