"cell_line","drug","fit_GR","fit_rel_cell","CL","agent","concentration_points","ctrl_cell_doublings","GR50","GRmax","GR_AOC","GEC50","GRinf","h_GR","r2_GR","pval_GR","flat_fit_GR","IC50","Emax","AUC","EC50","Einf","h","r2_rel_cell","pval_rel_cell","flat_fit_rel_cell","exp","identifier"
"PEO4",5,"sigmoid","sigmoid","PEO4","bi2536",10,1.6759675631047,0.00380736735062841,-0.900354147654986,1.23769968147406,0.00395103047698075,-0.101724917409684,5,0.273655674792401,0.0113761594207502,,6.38785875776077e-05,0.00659235009076295,0.241133696913086,2.574002565864e-05,0.0656476254052317,0.154853382167385,0.27741661163343,0.0105786835417849,,"exp3","PEO4_exp3"
"PEO4",6,"sigmoid","sigmoid","PEO4","cfi400945",10,1.6759675631047,7.1222860081018,-0.85899672468016,0.560455795452987,12.8891879109701,-0.995256602247696,1.8467949318392,0.813349585774446,6.22881472499405e-11,,5.07458708013692,0.0123294283288875,0.641484893303294,5.07458708013692,0,0.620116272439571,0.675479420015756,1.43678375403182e-07,,"exp3","PEO4_exp3"
"PEO4",7,"sigmoid","sigmoid","PEO4","cw069",10,1.6759675631047,54.7918847192932,0.308806447083272,0.038669715134871,45.8513699940884,0.294812741219174,5,0.680845999286402,1.13763802520597e-07,,96.1201083619718,0.498039380309428,0.974281520458347,44.8910520357453,0.488890419444346,5,0.642134386622495,5.65040500795189e-07,,"exp3","PEO4_exp3"
"PEO4",8,"sigmoid","sigmoid","PEO4","gsk923295",10,1.6759675631047,0.234836514190896,-0.859986298595784,0.739858860641258,2.99807301961024,-1,0.431363671367652,0.779593700013887,1.35995348489138e-09,,0.594258596673812,0.0116555238961433,0.516223734403434,0.594258596673812,0,0.377079746773312,0.779241205110583,1.38961085263869e-09,,"exp3","PEO4_exp3"
"PEO4",9,"sigmoid","sigmoid","PEO4","oxaliplatin",10,1.6759675631047,75.6660309194071,0.365776283161018,0.0660925216034015,206.510650060327,-1,1.09421065301378,0.487004620088865,8.74154814037072e-05,,114.812219942028,0.528814053052753,0.954246761345933,114.812219942028,0,1.16156386801715,0.46311893302035,0.000165307761422372,,"exp3","PEO4_exp3"
"PEO4",10,"sigmoid","sigmoid","PEO4","Paclitaxel",10,1.6759675631047,0.00010288032010144,-0.369351577684008,0.826086729736901,0.000151190612278786,-0.357749888030338,1.40192077464798,0.951068418721587,4.51075780996347e-19,,0.000148031424891252,0.144804992721917,0.46666963073586,0.000116962798547619,0.155565858521038,1.58215103823868,0.944855600018842,2.40447252086218e-18,,"exp3","PEO4_exp3"
"PEO4",11,"sigmoid","sigmoid","PEO4","tozasertib",10,1.6759675631047,2.68969836825286,-0.441723201332837,0.420840898945925,26.4202427568435,-1,0.480855955105852,0.823630268601344,2.81797248983387e-11,,6.72298413935362,0.139738262692617,0.701700597586745,6.72298413935362,0,0.462941960007038,0.795614978437112,2.21966233477423e-10,,"exp3","PEO4_exp3"
"PEO4",12,"sigmoid","sigmoid","PEO4","volasertib",10,1.6759675631047,0.0135885840263617,-0.874655325506103,1.20963038368321,0.0165151087487924,-0.482162855490292,3.46149306067621,0.768408618093345,1.27677249549322e-09,,0.01458048714675,0.00991119606363121,0.266600507605037,0.0143401509160794,0.0398722332908697,5,0.803243307346166,1.30320636532095e-10,,"exp3","PEO4_exp3"
"PEO6",2,"sigmoid","sigmoid","PEO6","alisertib",10,1.7104931366789,0.923470039991508,-0.583733526741097,0.546864118312588,19.0016415294062,-1,0.363280620448198,0.681332219881127,1.11361268759252e-07,,3.04571155190609,0.0683281282640789,0.608744883564478,3.04571155190609,0,0.307188023445302,0.614822739860355,1.58215473149022e-06,,"exp3","PEO6_exp3"
"PEO6",3,"sigmoid","sigmoid","PEO6","az3146",10,1.7104931366789,3.44217188537527,-0.841842042959892,0.480650177995547,10.2747400762447,-1,1.00459631002474,0.936680659054825,1.66536488252972e-17,,5.07904707701991,0.0133060074471186,0.691243862994842,5.07904707701991,0,1.03597212498459,0.921419662913206,3.42290168083266e-16,,"exp3","PEO6_exp3"
"PEO6",4,"sigmoid","sigmoid","PEO6","barasertib",10,1.7104931366789,10.6941353987504,-0.851372422151897,0.352157568894801,28.8523418603563,-1,1.10691897873424,0.898751125651082,1.18976955074394e-14,,13.333792603645,0.0119094253941043,0.750967393029081,13.333792603645,0,0.788655313641861,0.878155749363391,1.58953676877346e-13,,"exp3","PEO6_exp3"
"PEO6",5,"sigmoid","sigmoid","PEO6","bi2536",10,1.7104931366789,0.00288413370752739,-0.874481234636187,1.17454653160902,0.131665951837353,-1,0.287516302331946,0.811430356137772,7.1879480873736e-11,,0.0120416933112103,0.00880843774021438,0.258037970704251,0.0102464989041205,0.0304506270928016,0.389216033306951,0.767942959864181,1.3131867130719e-09,,"exp3","PEO6_exp3"
"PEO6",6,"sigmoid","sigmoid","PEO6","cfi400945",10,1.7104931366789,9.7197170041807,-0.840753059025285,0.427900533229091,16.2178723381155,-0.919630850449989,2.03834172947188,0.94681554763821,1.44872409602511e-18,,10.8943976226678,0.0134224450500053,0.719564646938829,10.8943976226678,0,1.41027403430227,0.893029822770888,2.56849080230524e-14,,"exp3","PEO6_exp3"
"PEO6",7,"sigmoid","sigmoid","PEO6","cw069",10,1.7104931366789,55.065012680084,0.216753377453088,0.102508046471192,152.853095132717,-1,1.0760551999167,0.875853250811365,2.06583165139624e-13,,80.9029565839044,0.429231831864334,0.920407161516023,80.9029565839044,0,1.14830751340597,0.848558547903638,3.33754179480835e-12,,"exp3","PEO6_exp3"
"PEO6",8,"sigmoid","sigmoid","PEO6","gsk923295",10,1.7104931366789,9.24109926381963,-0.844524645227611,0.545699310749343,12.5698175089444,-0.863371640092801,3.26068000248828,0.79228552907023,6.10662393752929e-10,,10.8560467366712,0.0127084282552922,0.6369464936032,10.8560467366712,0,2.80332690840288,0.523228750329999,4.54135854788014e-05,,"exp3","PEO6_exp3"
"PEO6",9,"sigmoid","sigmoid","PEO6","oxaliplatin",10,1.7104931366789,114.493770646696,0.526355632206151,0.0846679207337159,664.927443033125,-1,0.624510473080275,0.811600461063527,7.09770097670912e-11,,232.268669258263,0.630413926658858,0.931732020052282,232.268669258263,0,0.656867485507144,0.796535574105472,2.08371742065555e-10,,"exp3","PEO6_exp3"
"PEO6",10,"sigmoid","sigmoid","PEO6","Paclitaxel",10,1.7104931366789,0.000252551780182915,-0.205201867307004,0.648313784465597,0.00032409672614285,-0.185701390530496,1.26624533816741,0.9852861852622,2.22922533076838e-26,,0.000391928824661813,0.206700166480751,0.552166352823582,0.000255474965909313,0.216918478506659,1.32928012945355,0.982823975158843,1.94498937621777e-25,,"exp3","PEO6_exp3"
"PEO6",11,"sigmoid","sigmoid","PEO6","tozasertib",10,1.7104931366789,10.4146376224478,-0.683322015698259,0.344598951998463,32.7033036476023,-1,0.960104014513096,0.883551261397904,8.43115433631999e-14,,13.9022270325306,0.043025032629878,0.751292982190203,13.9022270325306,0,0.678368043552043,0.83770002192861,8.79950932937414e-12,,"exp3","PEO6_exp3"
"PEO6",12,"sigmoid","sigmoid","PEO6","volasertib",10,1.7104931366789,0.0143851646652636,-0.858202381053224,1.04281276421324,0.0154758403933381,-0.220554818658774,5,0.50896161438421,4.73823073691298e-05,,0.057832057196096,0.0108849083250268,0.349793368332563,0.057832057196096,0,0.390785581971701,0.556480147005488,1.13967994245489e-05,,"exp3","PEO6_exp3"
"PEA1",2,"sigmoid","sigmoid","PEA1","alisertib",10,2.10325273294109,2.87497151391698,-0.532707145776328,0.418819396514731,33.945166190999,-1,0.445015855779195,0.422910327970243,0.000454366420183831,,5.67947829041512,0.0471522755917981,0.703653457838659,5.67947829041512,0,0.442541766991336,0.259263862814148,0.014972332190106,,"exp4","PEA1_exp4"
"PEA1",3,"sigmoid","sigmoid","PEA1","az3146",10,2.10325273294109,2.83173461680368,-0.745202377415072,0.4923350208121,9.93535164795203,-1,0.875241957206003,0.646539366042376,4.75088730627748e-07,,3.66821397896529,0.0133722479636122,0.713190501650144,3.66821397896529,0,0.798661073575812,0.336238460812791,0.00322232379472887,,"exp4","PEA1_exp4"
"PEA1",4,"sigmoid","sigmoid","PEA1","barasertib",10,2.10325273294109,2.28189260894123,-0.779302722382311,0.471207671846346,29.9902771111528,-1,0.426501773582369,0.316589897781419,0.00484774224143146,,5.16257912323498,0.00973011665377094,0.664210813756663,5.16257912323498,0,0.386099082733525,0.240086531097386,0.0214140094386907,,"exp4","PEA1_exp4"
"PEA1",5,"sigmoid","sigmoid","PEA1","bi2536",10,2.10325273294109,0.00715293496037261,-0.801806973363516,1.13197008087561,0.200068060651958,-1,0.329801204794926,0.762940665930855,1.7701042347286e-09,,0.0106171906699216,0.00845092907177792,0.245441917727895,0.0106171906699216,0,0.352126020910459,0.504741567805974,5.34129173255163e-05,,"exp4","PEA1_exp4"
"PEA1",6,"sigmoid","sigmoid","PEA1","cfi400945",10,2.10325273294109,0.992235574136036,-0.778701962040218,0.545911579483174,8.23435595174833,-1,0.51916599423852,0.492209420856524,7.57852958310027e-05,,1.62451077641192,0.00991567781535634,0.691066093558235,1.38814235267633,0.0448882434453471,0.598225103751249,0.221679397050268,0.0299377650358124,,"exp4","PEA1_exp4"
"PEA1",7,"sigmoid","sigmoid","PEA1","cw069",10,2.10325273294109,54.5622781815662,0.162271571609525,0.11314379798875,149.808738972753,-1,1.08771702016845,0.155010861941311,0.0946053656617523,,47.7571547192111,0.322124306237713,0.98334787903577,39.1092865270746,0.315847657385625,5,0.117535463840552,0.173684738140439,,"exp4","PEA1_exp4"
"PEA1",8,"sigmoid","sigmoid","PEA1","gsk923295",10,2.10325273294109,0.0784531458441391,-0.801812917259664,0.760445658666201,3.10871692667846,-1,0.298579454773553,0.465604609305531,0.00021190758313949,,0.202388994484752,0.00781528339060238,0.455735982646816,0.202388994484752,0,0.306419969647402,0.28027026491861,0.0117974328924346,,"exp4","PEA1_exp4"
"PEA1",9,"sigmoid","sigmoid","PEA1","oxaliplatin",10,2.10325273294109,39.1954290641496,0.365933834995678,0.172512368577245,30.1949036121282,0.364337090289263,5,0.0588479338221412,0.427796473484966,,52.6036489605709,0.451272900646245,0.917210341866131,33.3375871804614,0.448883457371312,5,0.0663221286031168,0.382612296370576,,"exp4","PEA1_exp4"
"PEA1",10,"sigmoid","sigmoid","PEA1","Paclitaxel",10,2.10325273294109,0.00111497591535492,-0.200150526191798,0.459466283062651,0.00127326328969878,-0.0992553326717988,1.36406204840423,0.561217482463375,9.80596679760975e-06,,0.00131056538800763,0.14908062683968,0.680022535579272,0.00097666929885627,0.22023415038639,1.97457534865858,0.442654115747803,0.000279091864931692,,"exp4","PEA1_exp4"
"PEA1",11,"sigmoid","sigmoid","PEA1","tozasertib",10,2.10325273294109,0.902336838674985,-0.682098582779376,0.594106133361463,16.083221014309,-1,0.381390566569625,0.287641375293222,0.00866526033457737,,8.42563437514703,0.0210809323890485,0.580645711385547,8.21682757950965,0.058960154335301,5,0.108091326419326,0.201597630302407,,"exp4","PEA1_exp4"
"PEA1",12,"sigmoid","sigmoid","PEA1","volasertib",10,2.10325273294109,0.0535671508198241,-0.788657806866993,0.971819165954462,0.729389473316855,-1,0.420719236733544,0.633826612242565,7.79138908896517e-07,,0.116179201555674,0.00908854880786395,0.367974763592103,0.116179201555674,0,0.513952085943668,0.385584718843534,0.00109261741730404,,"exp4","PEA1_exp4"
"PEA2",2,"sigmoid","sigmoid","PEA2","alisertib",10,3.53274005909255,7.03719614993632,-0.0492087866752353,0.329092543979665,163.090983901221,-1,0.349531622849861,0.734900641778525,8.46684226239466e-09,,1.92048394156105,0.0724558394191776,0.594345891095654,1.92048394156105,0,0.380111762792415,0.607804368883401,2.03722276788698e-06,,"exp4","PEA2_exp4"
"PEA2",3,"sigmoid","sigmoid","PEA2","az3146",10,3.53274005909255,7.98783636198002,-0.458676562387866,0.302848785100239,12.8827866457972,-0.577027496590652,1.60543277311646,0.926063554683788,1.45888123069552e-16,,4.87468776682936,0.0104985049850695,0.768548633923511,4.87468776682936,0,1.36202292078953,0.776321198217089,7.84779385660784e-10,,"exp4","PEA2_exp4"
"PEA2",4,"sigmoid","sigmoid","PEA2","barasertib",10,3.53274005909255,41.2089546345186,-0.459906225049477,0.233661903195236,65.7539055184637,-1,2.35116226887759,0.692374224470297,6.79701302355831e-08,,26.1437306673439,0.0101328516854353,0.746739002609429,26.1437306673439,0,0.359301439547643,0.25056746448638,0.0176301337858155,,"exp4","PEA2_exp4"
"PEA2",5,"sigmoid","sigmoid","PEA2","bi2536",10,3.53274005909255,0.0289053271374217,-0.475180053368344,0.90285313695551,0.482782193677891,-0.775278575174873,0.332551455750856,0.866358284884007,5.79680336000063e-13,,0.0097295559297956,0.00905735650134121,0.208600858462249,0.00969795616772008,0.00806695797197545,5,0.765401284845388,1.52953285242001e-09,,"exp4","PEA2_exp4"
"PEA2",6,"sigmoid","sigmoid","PEA2","cfi400945",10,3.53274005909255,13.0473687218364,-0.51548566410842,0.337940755624847,16.6515547443721,-0.525208574023368,2.94380032464674,0.851081145119201,2.63812659706964e-12,,11.3238486168149,0.00833282823306495,0.695114018726935,11.3238486168149,0,2.93703900828733,0.596044238258882,3.08086946432594e-06,,"exp4","PEA2_exp4"
"PEA2",7,"sigmoid","sigmoid","PEA2","cw069",10,3.53274005909255,79.2915489462271,0.475043378021398,0.0264483808903835,47.1502697710343,0.46282453539677,5,0.415075957904789,0.000548772847701119,,56.6194070544677,0.341148126801681,1.00481216215001,45.7396498863729,0.327968649113565,5,0.401322648539093,0.000759800546352216,,"exp4","PEA2_exp4"
"PEA2",8,"sigmoid","sigmoid","PEA2","gsk923295",10,3.53274005909255,0.115787885722954,-0.424741485038774,0.68488120518143,7.33482840542822,-1,0.264813314435905,0.765499894433874,3.14001031365826e-09,,0.0171386247031038,0.0125689085292394,0.320576753481558,0.0152784592505615,0.157840330619651,3.30166421442684,0.823461548523724,6.79721055254925e-11,,"exp4","PEA2_exp4"
"PEA2",9,"sigmoid","sigmoid","PEA2","oxaliplatin",10,3.53274005909255,Inf,0.63218367889282,0.0333165809338306,14.8948237850382,0.585553687997234,1.06258682917377,0.601191761700554,2.57452844852545e-06,,Inf,0.48962633746376,0.978670653282595,2.62765830442517,0.626519549229893,5,0.508353217637703,4.82108531648408e-05,,"exp4","PEA2_exp4"
"PEA2",10,"sigmoid","sigmoid","PEA2","Paclitaxel",10,3.53274005909255,0.000236638081527068,0.0900788503131674,0.558753971119791,0.000199128860753189,0.0679664365096606,0.846593140246693,0.739859597906198,6.49993929502284e-09,,0.000150565107764272,0.117711742862475,0.425054470189431,0.000116981157451181,0.105726565490491,0.941282461787997,0.672038578910431,1.66540028329984e-07,,"exp4","PEA2_exp4"
"PEA2",11,"sigmoid","sigmoid","PEA2","tozasertib",10,3.53274005909255,24.4223637929358,-0.45822321317862,0.199641228995887,54.3257321658058,-1,1.37412635036437,0.942633332241182,4.18056263171457e-18,,13.3509677255001,0.0100097120057438,0.783709911676047,13.3509677255001,0,1.04909633107156,0.831536558639903,1.48278899664362e-11,,"exp4","PEA2_exp4"
"PEA2",12,"sigmoid","sigmoid","PEA2","volasertib",10,3.53274005909255,0.0526183445799425,-0.454206779566528,0.861682315796577,0.195256872718287,-0.50256552264425,0.530569148365403,0.934782379081009,2.51831080661901e-17,,0.020144077802153,0.0109003093833287,0.2587545269916,0.018834678008265,0.0750286081684624,2.41905681010914,0.950390115407475,5.46959329284583e-19,,"exp4","PEA2_exp4"
"PEO14",2,"sigmoid","sigmoid","PEO14","alisertib",10,2.80443124700889,17.6509867595783,0.0717932039904421,0.226488555454312,131.310540242855,-1,0.547452097828275,0.920242364262414,4.21513805533534e-16,,12.2378028940728,0.173890245600642,0.752974653891977,12.2378028940728,0,0.685539583916125,0.857098737501242,1.48082903022621e-12,,"exp4","PEO14_exp4"
"PEO14",3,"sigmoid","sigmoid","PEO14","az3146",10,2.80443124700889,10.6986589732325,-0.595598185262293,0.28678652736953,17.291099346979,-0.674466051284235,1.77881270734968,0.981984381251147,3.79392338675837e-25,,9.32286532669664,0.0119958468432572,0.773440677201199,9.32286532669664,0,1.69738116357839,0.939762702902157,8.28164614500957e-18,,"exp4","PEO14_exp4"
"PEO14",4,"sigmoid","sigmoid","PEO14","barasertib",10,2.80443124700889,42.3672035894466,-0.611088034141455,0.153976427134904,61.7092284529763,-1,2.92138335357091,0.954703466737917,1.530768469493e-19,,40.0475534172948,0.0102442071689854,0.863853826307375,40.0475534172948,0,3.51239359875696,0.818815546736296,4.10859201117877e-11,,"exp4","PEO14_exp4"
"PEO14",5,"sigmoid","sigmoid","PEO14","bi2536",10,2.80443124700889,0.0468839798860084,-0.599543667483834,0.888505377561294,0.729746988552251,-0.873763318238521,0.368194192499435,0.960561454979713,2.20238064651939e-20,,0.0269442503245665,0.0110683160772662,0.2779318133362,0.0229844995023852,0.056719543589545,0.757505752125222,0.937916576544981,1.26374427118899e-17,,"exp4","PEO14_exp4"
"PEO14",6,"sigmoid","sigmoid","PEO14","cfi400945",10,2.80443124700889,11.7475836144962,-0.543362853618583,0.297915647235162,13.7957552550933,-0.541655424104188,4.56687774975615,0.982131485995305,3.38250242160797e-25,,11.3022315776121,0.0165866886744593,0.779288657049341,11.2312021431204,0.0155151332491765,5,0.927892809262682,1.02730656553526e-16,,"exp4","PEO14_exp4"
"PEO14",7,"sigmoid","sigmoid","PEO14","cw069",10,2.80443124700889,Inf,0.518843809594797,0.0193379203386904,45.0371578189377,0.50994056707032,5,0.863924460302251,7.46312845349279e-13,,69.7633969338325,0.463567248489165,0.98287844869987,42.9596718113719,0.455727231242662,5,0.81027521065223,7.82955555825651e-11,,"exp4","PEO14_exp4"
"PEO14",8,"sigmoid","sigmoid","PEO14","gsk923295",10,2.80443124700889,3.23496427898252,-0.572035089943111,0.46639375244185,17.5754536087276,-1,0.649111840918893,0.812130387163056,1.57421227700669e-10,,1.16584136764033,0.0134208911773913,0.561057753855352,1.16584136764033,0,0.36237951775007,0.712598439941948,4.89331458001919e-08,,"exp4","PEO14_exp4"
"PEO14",9,"sigmoid","sigmoid","PEO14","oxaliplatin",10,2.80443124700889,118.017507550171,0.593040277736356,0.0205738968339014,231.876810492681,-1,1.62667424903387,0.705301214309942,3.72646330243577e-08,,107.449650743991,0.530423491917617,0.980948967398575,107.449650743991,0,1.79878039468307,0.625199671088976,1.07944243421084e-06,,"exp4","PEO14_exp4"
"PEO14",10,"sigmoid","sigmoid","PEO14","Paclitaxel",10,2.80443124700889,0.0015974763245508,0.486403691264705,0.31901729106554,0.000142955396757242,0.495438487560808,1.94599811079827,0.891393397228382,3.1767804960425e-14,,0.000423823486712003,0.436579586882454,0.641969580324813,0.000129849712398414,0.442328066581208,1.825822670734,0.887640159837975,5.11158489510474e-14,,"exp4","PEO14_exp4"
"PEO14",11,"sigmoid","sigmoid","PEO14","tozasertib",10,2.80443124700889,14.3138185954452,-0.567012696221192,0.245888232953087,36.651502920476,-1,1.16845178668678,0.979100396076651,3.03342163442433e-24,,10.9312791897879,0.0138977203739924,0.780744767375282,10.9312791897879,0,1.20967598804049,0.934754515922312,2.53341540531405e-17,,"exp4","PEO14_exp4"
"PEO14",12,"sigmoid","sigmoid","PEO14","volasertib",10,2.80443124700889,0.0848206317921251,-0.58557988498178,0.818183567327696,0.455002853470548,-0.634490645760049,0.487765264894972,0.952472491546019,3.00075590050767e-19,,0.0471242861201513,0.0122897826493812,0.335152172851201,0.0405809619005456,0.0759046549389141,1.10141410003958,0.926321407042945,1.38924399879476e-16,,"exp4","PEO14_exp4"
"PEO16",2,"sigmoid","sigmoid","PEO16","alisertib",10,0.0619005560118776,0.0071923939538547,-1,0.238813191255324,0.00784292192311459,-0.270889492126494,5,0.0170255687362054,0.786305109907252,,0.0274242036946839,0.0110628251062515,0.236359251275994,0.0266932380825266,0.0147650114210968,1.10953338861298,0.9021894322096,7.33501354073782e-15,,"exp4","PEO16_exp4"
"PEO16",3,"flat","sigmoid","PEO16","az3146",10,0.0619005560118776,Inf,-1,-21.5006387757783,0,-1,0.01,-0.0938639432618846,1,20.3736813596113,1.05919967335488,0.0102499651970108,0.588234617195173,1.04761270086733,0.00891898564781302,1.63632489859411,0.903798413718158,5.81502070444593e-15,,"exp4","PEO16_exp4"
"PEO16",4,"sigmoid","sigmoid","PEO16","barasertib",10,0.0619005560118776,0.00594217766839569,-1,1.66246867289555,0.00740235457021291,-1,5,0.35378859009013,0.00221434204798635,,0.011988928214191,0.00500602748983602,0.257821468066696,0.0112168989764554,0.141546976658749,5,0.838797195398918,8.00232724381194e-12,,"exp4","PEO16_exp4"
"PEO16",5,"sigmoid","sigmoid","PEO16","bi2536",10,0.0619005560118776,2.06632266866994e-05,-1,1.99983236642716,2.574002565864e-05,-0.999768338346379,5,7.75712388767502e-08,0.999998914003203,,0.00292972981126821,0.0046689880152728,0.0885095218231759,0.00292967394417565,4.76707457159165e-05,5,0.895738417512319,1.79366103352595e-14,,"exp4","PEO16_exp4"
"PEO16",6,"sigmoid","sigmoid","PEO16","cfi400945",10,0.0619005560118776,0.00124098487888061,-1,1.98479150619945,0.00154503365733628,-0.979968483653043,4.95193084265639,0.26723377133519,0.0128681536616217,,0.00438880685443527,0.00558097718173798,0.160071445545478,0.00373805527802232,0.0580730217837409,0.769281397200234,0.743969174614541,5.20105669590066e-09,,"exp4","PEO16_exp4"
"PEO16",7,"flat","sigmoid","PEO16","cw069",10,0.0619005560118776,Inf,-0.999999665937882,-73.6788688750898,0,-0.999999665937882,0.01,-0.0929706970158741,1,86.3844444200125,88.7242958405164,0.353356150302366,0.999792192503623,88.7242958405164,0,5,0.374974877499759,0.00138855994904961,,"exp4","PEO16_exp4"
"PEO16",8,"flat","sigmoid","PEO16","gsk923295",10,0.0619005560118776,Inf,-1,-939488289769575,0,-1,0.01,-0.0357142857142858,1,874414040189475,0.0129343668331237,0.00651279219964805,0.545917701055647,0.00762370189200885,0.46443083548046,5,0.00777087421142375,0.900039583759624,,"exp4","PEO16_exp4"
"PEO16",9,"flat","sigmoid","PEO16","oxaliplatin",10,0.0619005560118776,Inf,-1,-6.92511463910529,0,-1,0.01,-0.0845305477459708,1,7.35201470840595,0.695555193641244,0.0125001993360064,0.578860807052134,0.668810959085855,0.0371648775068518,1.96988892916006,0.953411796135207,2.26915175416119e-19,,"exp4","PEO16_exp4"
"PEO16",10,"flat","sigmoid","PEO16","Paclitaxel",10,0.0619005560118776,Inf,-1,-43.7015136824049,0,-1,0.01,-0.035847252227251,1,38.4073570988984,9.79742177622846e-05,0.0372924265678477,0.381297596337382,9.37895378416599e-05,0.0787400509162157,3.92563318647719,0.753038668876252,3.13910181944152e-09,,"exp4","PEO16_exp4"
"PEO16",11,"flat","sigmoid","PEO16","tozasertib",10,0.0619005560118776,Inf,-1,-21.1000809109056,0,-1,0.01,-0.032150562039909,1,30.3794176143531,0.0241960362331289,0.00642357586814602,0.273261491044375,0.0234172792417538,0.0668834040810353,4.38950554522242,0.873826059577775,2.59164390383391e-13,,"exp4","PEO16_exp4"
"PEO16",12,"sigmoid","sigmoid","PEO16","volasertib",10,0.0619005560118776,0.00157206467831736,-1,1.96270881536715,0.00198314343545627,-1,4.72941788844386,0.635015120736661,7.44471742110265e-07,,0.00684700606342153,0.00499611456411357,0.119400961556465,0.00667734100323642,0.0253326789002779,2.07216170246868,0.980397849651509,1.23666486660559e-24,,"exp4","PEO16_exp4"
"CIOV2",2,"flat","sigmoid","CIOV2","alisertib",10,-0.378213895535964,Inf,201.061405261683,-281.199600938174,0,201.061405261683,0.01,-0.132447168786357,1,475.761275526206,4.41983422889575,0.055025663712266,0.720471595129628,3.98594871048007,0.0710609509173031,1.48357650130752,0.936641718940313,1.67976065957241e-17,,"exp5","CIOV2_exp5"
"CIOV2",3,"flat","sigmoid","CIOV2","az3146",10,-0.378213895535964,Inf,162.95975957387,-5541.88371164932,0,162.95975957387,0.01,-0.0884218653482347,1,10149.1001686116,15.0203575630151,0.0176640882374685,0.818395365619911,15.0203575630151,0,1.71850037070736,0.885618261734035,6.56135735498789e-14,,"exp5","CIOV2_exp5"
"CIOV2",4,"flat","sigmoid","CIOV2","barasertib",10,-0.378213895535964,Inf,3.96033802891698,-1.45363115998578,0,3.96033802891698,0.01,-0.155299654841999,1,3.08067242853972,58.2556538286638,0.477723737639097,0.928151404849616,31.7656443948438,0.47589717492372,5,0.586841808309513,4.22307846904125e-06,,"exp5","CIOV2_exp5"
"CIOV2",5,"flat","sigmoid","CIOV2","bi2536",10,-0.378213895535964,Inf,120305.843786239,-23720.7330545618,0,120305.843786239,0.01,-0.188227276478269,1,31474.2294898631,6.73053448583646,0.0135760734790384,0.711517325145428,6.73053448583646,0,0.922445770357318,0.884807557702346,7.24328889801665e-14,,"exp5","CIOV2_exp5"
"CIOV2",6,"flat","sigmoid","CIOV2","cfi400945",10,-0.378213895535964,Inf,7.33689229748371,-4.14997443654549,0,7.33689229748371,0.01,-0.145493559028743,1,7.72312555165698,37.0060545780148,0.278058125616653,0.88354221393741,29.7505071030933,0.267915472944622,3.51687487887838,0.836920431080814,9.41008977807821e-12,,"exp5","CIOV2_exp5"
"CIOV2",7,"flat","sigmoid","CIOV2","cw069",10,-0.378213895535964,Inf,1.03735973720201,-0.180301156423946,0,1.03735973720201,0.01,-0.0536220147476916,1,1.34354136114081,118.271907961517,0.697877161160786,1.01126854640369,118.271907961517,0,5,0.408261803215445,0.000645378443553462,,"exp5","CIOV2_exp5"
"CIOV2",8,"flat","sigmoid","CIOV2","gsk923295",10,-0.378213895535964,Inf,19.2536949910382,-8658.82276755233,0,19.2536949910382,0.01,-0.100639558038952,1,16078.2620328741,24.902114871389,0.0147850498547706,0.909407223055364,24.902114871389,0,2.90864744940943,0.894377170305498,6.61805355171138e-14,,"exp5","CIOV2_exp5"
"CIOV2",9,"sigmoid","flat","CIOV2","oxaliplatin",10,-0.378213895535964,114.508533065191,0.521329701034777,0.0950173168723528,166.087352974864,-0.168804571202906,0.782230560982366,0.0262938514230837,0.68863766673843,,Inf,1.07105759348453,1.05201657533721,0,1.07105759348453,0.01,-0.199020544799918,1,1.05839482569378,"exp5","CIOV2_exp5"
"CIOV2",10,"flat","flat","CIOV2","Paclitaxel",10,-0.378213895535964,Inf,0.413256105577951,-0.352035924217071,0,0.413256105577951,0.01,-0.0674326083094587,1,1.35264925231395,Inf,1.06657744756067,0.981912744375332,0,1.06657744756067,0.01,-0.0130090767510602,1,0.983290455054669,"exp5","CIOV2_exp5"
"CIOV2",11,"flat","sigmoid","CIOV2","tozasertib",10,-0.378213895535964,Inf,4.90082417483244,-20.3023147770408,0,4.90082417483244,0.01,-0.055876747681775,1,37.367396462877,42.1364689803884,0.185703090438345,0.887236906655414,42.1364689803884,0,1.27354140186182,0.771167349312299,1.07957266092408e-09,,"exp5","CIOV2_exp5"
"CIOV2",12,"flat","sigmoid","CIOV2","volasertib",10,-0.378213895535964,Inf,77807.0092242147,-15484.1111392985,0,77807.0092242147,0.01,-0.19493075516655,1,20617.5582689953,6.70174192024332,0.0158731664799987,0.73193471715652,6.70174192024332,0,0.966428137129117,0.891395471978526,3.17593098135624e-14,,"exp5","CIOV2_exp5"
"OV90(mesmasson)",2,"flat","sigmoid","OV90(mesmasson)","alisertib",10,-0.436894872911258,Inf,1.10257640436662,-5.19964419411507,0,1.10257640436662,0.01,-0.103225725430845,1,10.8282268463041,73.7860148428614,0.178888165903097,1.05362846092044,73.7860148428614,0,5,0.759284821296771,2.19305068158184e-09,,"exp5","OV90(mesmasson)_exp5"
