"SampleID","SampleType","CAscore_norm","CAScoreMean","CAScoreMedian","Centrosome.Size","CSizeMean","CSizeMedian","heterosce","Cohort"
"IM138","QCpassed_Sample",2.01538461538462,2.99150023372657,2.89612003433937,0.788545615384615,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM202","QCpassed_Sample",2.4690847127556,2.11474496479767,2.11793054305431,1.17266513970588,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",1.90579083837511,2.11474496479767,2.11793054305431,1.17274249689441,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",1.78625341255821,2.11474496479767,2.11793054305431,1.15330458682635,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",1.42164535216644,2.11474496479767,2.11793054305431,1.20002469444444,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",2.06199095022624,2.11474496479767,2.11793054305431,1.24654374590164,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",2.40215225189318,2.11474496479767,2.11793054305431,1.19300580405405,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",2.84222737819025,2.11474496479767,2.11793054305431,1.11383806060606,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",2.20026525198939,2.11474496479767,2.11793054305431,1.08425262424242,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",2.25500222321032,2.11474496479767,2.11793054305431,1.08238952898551,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",2.30624092888244,2.11474496479767,2.11793054305431,1.14048458441558,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",2.52125279642058,2.11474496479767,2.11793054305431,1.18878577368421,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",1.7517258382643,2.11474496479767,2.11793054305431,1.2131836969697,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",2.127331002331,2.11474496479767,2.11793054305431,1.26420347959184,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",1.70098619329389,2.11474496479767,2.11793054305431,1.193325512,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",2.10853008377761,2.11474496479767,2.11793054305431,1.17590023493976,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM202","QCpassed_Sample",1.97544022242817,2.11474496479767,2.11793054305431,1.18898726086957,1.17397732650821,1.18234300431198,0.173956580106831,"BriTROC"
"IM113","QCpassed_Sample",0.644957264957265,1.05708505916955,1.01569762727258,0.651570838235294,0.681148188650621,0.673813889196883,0.245232064186176,"BriTROC"
"IM113","QCpassed_Sample",1.03147747393272,1.05708505916955,1.01569762727258,0.714024853932584,0.681148188650621,0.673813889196883,0.245232064186176,"BriTROC"
"IM113","QCpassed_Sample",0.830659861465549,1.05708505916955,1.01569762727258,0.719760144736842,0.681148188650621,0.673813889196883,0.245232064186176,"BriTROC"
"IM113","QCpassed_Sample",1.21588089330025,1.05708505916955,1.01569762727258,0.728856662337662,0.681148188650621,0.673813889196883,0.245232064186176,"BriTROC"
"IM113","QCpassed_Sample",0.995645863570392,1.05708505916955,1.01569762727258,0.63887808974359,0.681148188650621,0.673813889196883,0.245232064186176,"BriTROC"
"IM113","QCpassed_Sample",0.682213713887922,1.05708505916955,1.01569762727258,0.670180746478873,0.681148188650621,0.673813889196883,0.245232064186176,"BriTROC"
"IM159","QCpassed_Sample",4.61489151873767,3.90099278156071,3.65926984531899,0.720345411428571,0.80309026002408,0.802135539258495,0.457455513542065,"BriTROC"
"IM159","QCpassed_Sample",4.36437246963563,3.90099278156071,3.65926984531899,0.709824070652174,0.80309026002408,0.802135539258495,0.457455513542065,"BriTROC"
